Date_x,Date_y,MinTemp,MaxTemp,RainFall,Evaporation,Sunshine,WindGustDir_x,WindGustDir_y,WindGustSpeed,WindDir9am_x,WindDir9am_y,WindDir3pm_x,WindDir3pm_y,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,dewDiffTemp3pm,dewDiffTemp9am,diffTemp3pm9am,diffPress3pm9am,RainToday
-0.548843,0.835925,14,24.4,0,5,6.3,-0.707107,0.707107,35,-0.92388,-0.382683,-0.707107,0.707107,7,15,64,59,1025.8,1022,5,7,19.7,21.5,8.35694,7.00687,1.8,-3.8,0
-0.563151,0.826354,16.6,24.4,1.4,3.6,4.4,-0.92388,0.382683,22,-0.92388,-0.382683,-0.382683,0.92388,9,7,69,63,1024.2,1020.5,7,7,19.8,22.1,7.381,5.85718,2.3,-3.7,1
-0.577292,0.816538,14.4,25.8,2.2,2.2,9.9,-0.92388,0.382683,24,-0.707107,-0.707107,6.12323e-17,1,9,13,73,45,1024.1,1020.9,1,4,20.2,24.4,12.7144,5.00023,4.2,-3.2,1
-0.591261,0.80648,12.5,25.4,0.2,4,9.4,-1.83697e-16,-1,24,-0.707107,-0.707107,-0.707107,-0.707107,11,9,66,42,1022.6,1018.2,1,2,18.9,25.1,13.8269,6.49596,6.2,-4.4,0
-0.605056,0.796183,12.4,25.4,0,3.6,10,-0.707107,-0.707107,50,-0.707107,-0.707107,-0.92388,0.382683,9,7,69,37,1020.3,1017.5,1,1,18.2,24.7,15.6799,5.78544,6.5,-2.8,0
-0.618671,0.78565,14.1,23.6,0,4,10,6.12323e-17,1,35,-0.92388,-0.382683,-0.382683,0.92388,7,15,62,46,1021.9,1018.9,1,2,19.7,22.5,12.2063,7.49082,2.8,-3,0
-0.632103,0.774884,13.8,21.5,0,4.4,1.3,-0.92388,-0.382683,17,-0.707107,-0.707107,0.92388,-0.382683,9,2,73,59,1020.8,1017.3,7,7,16.6,20.9,8.31892,4.86292,4.3,-3.5,0
-0.645348,0.763889,12,24.3,0,1.4,9.2,0.92388,-0.382683,24,-0.707107,-0.707107,-1.83697e-16,-1,9,7,75,37,1018.5,1014.2,5,3,16.4,23.4,15.5295,4.44565,7,-4.3,0
-0.658402,0.752667,12.5,25.4,0,3.6,9.8,-1.83697e-16,-1,26,-0.707107,-0.707107,0.382683,-0.92388,7,9,67,30,1017.2,1013.4,2,1,17.4,25.1,18.8061,6.19444,7.7,-3.8,0
-0.67126,0.741222,10.2,24.9,0,3.6,10.1,0.382683,-0.92388,26,-0.707107,-0.707107,-1.83697e-16,-1,2,11,52,23,1018.1,1014.4,1,1,17.8,24.6,22.5173,9.99225,6.8,-3.7,0
-0.683919,0.729558,9,26.2,0,4,10.4,0.382683,-0.92388,31,-0.707107,-0.707107,-0.382683,-0.92388,7,15,46,21,1016.6,1012.5,0,1,19.1,25.9,24.0103,11.8967,6.8,-4.1,0
-0.696376,0.717677,12.6,26.2,0,5,7.1,-0.382683,0.92388,22,-0.707107,-0.707107,-0.382683,0.92388,7,15,48,57,1017,1015.2,1,7,19.9,22.8,8.97223,11.3421,2.9,-1.8,0
-0.708627,0.705584,15.6,24.5,0,2.8,4.1,-0.707107,0.707107,39,-0.707107,-0.707107,6.12323e-17,1,7,19,69,67,1019.8,1017.9,7,7,19.5,20.6,6.34888,5.8437,1.1,-1.9,0
-0.720667,0.693281,17,21.4,56.6,2.6,0,0.382683,0.92388,37,-0.382683,0.92388,-0.382683,0.92388,9,17,92,65,1019.7,1015.2,8,8,17.2,21,6.83749,1.31294,3.8,-4.5,1
-0.755493,0.655156,13.2,23,0,1.4,6.5,6.12323e-17,1,24,-0.707107,-0.707107,0.707107,0.707107,7,6,77,58,1011.1,1008.8,3,7,17.3,21.7,8.63177,4.07391,4.4,-2.3,0
-0.766659,0.642055,15.1,22.8,5.4,1.6,4.4,-0.707107,0.707107,41,-0.382683,-0.92388,-0.382683,0.92388,19,11,85,70,1008.1,1010.4,7,6,17.7,20.5,5.66537,2.55655,2.8,2.3,1
-0.777597,0.628763,16.8,22.7,2.2,2.6,7.3,-0.707107,0.707107,39,-0.92388,-0.382683,-0.707107,0.707107,7,15,68,65,1020.4,1019.5,4,7,21,20.9,6.83228,6.13832,-0.1,-0.9,1
-0.788305,0.615285,14.8,23.7,2.2,2.4,3,-0.707107,0.707107,31,-0.707107,-0.707107,-0.707107,0.707107,7,11,75,46,1023.1,1020.5,7,6,18.1,22.5,12.2063,4.50481,4.4,-2.6,1
-0.798779,0.601624,15.3,22.3,0,2.6,3.1,-0.382683,0.92388,20,-0.707107,-0.707107,6.12323e-17,1,6,13,69,63,1022.9,1020,7,7,18.6,21.1,7.32509,5.80333,2.5,-2.9,0
-0.809017,0.587785,13.8,24.1,0,2.6,4,0.707107,0.707107,17,-0.382683,-0.92388,1,0,6,7,87,58,1021.1,1018,6,5,16.3,21.8,8.63832,2.16996,5.5,-3.1,0
-0.819015,0.573772,14.6,25.1,0,1,8.4,-0.707107,-0.707107,17,-0.707107,-0.707107,-0.382683,-0.92388,6,6,76,47,1020.4,1016.8,2,6,18.6,24.5,12.0628,4.31757,5.9,-3.6,0
-0.82877,0.559589,14.6,24.6,0,2.4,7.7,-0.92388,0.382683,24,-0.707107,-0.707107,0.382683,0.92388,7,11,80,64,1020.7,1017.1,2,3,18.9,21.7,7.11467,3.52988,2.8,-3.6,0
-0.83828,0.54524,14.5,23.5,5.2,2.6,8,-0.707107,0.707107,28,-0.707107,-0.707107,-0.707107,0.707107,9,7,76,52,1023.7,1021.3,6,5,17.5,22.2,10.3324,4.2809,4.7,-2.4,1
-0.847541,0.53073,12.8,22.4,0.2,2.6,8.2,-0.707107,0.707107,33,-0.707107,-0.707107,-0.707107,0.707107,6,17,67,60,1028.4,1025.9,3,6,17.7,20.7,8.04992,6.20884,3,-2.5,0
-0.856551,0.516062,13.6,21.7,2,3.4,5.3,6.12323e-17,1,35,-0.382683,-0.92388,-0.707107,0.707107,9,13,71,64,1029,1025.8,6,5,17.1,19.5,6.99613,5.30384,2.4,-3.2,1
-0.865307,0.501242,14.5,21.2,4.2,1.6,2.6,6.12323e-17,1,31,-0.92388,-0.382683,0.707107,0.707107,9,17,76,86,1026.8,1024.2,7,7,18.1,16.6,2.35396,4.30089,-1.5,-2.6,1
-0.873807,0.486273,14.1,21.3,6,1.8,2.5,6.12323e-17,1,26,-0.707107,-0.707107,6.12323e-17,1,6,9,82,84,1023.8,1020.4,7,7,17.4,18.6,2.75997,3.10763,1.2,-3.4,1
-0.882048,0.47116,15.2,22.7,1.4,2.4,2.9,-0.382683,-0.92388,13,-1.83697e-16,-1,-0.707107,-0.707107,4,7,93,68,1020.7,1015.9,8,5,16.4,21.7,6.17119,1.13633,5.3,-4.8,1
-0.890028,0.455907,14.8,24.4,1.2,0.2,7.2,-0.92388,-0.382683,30,-0.382683,-0.92388,-0.707107,-0.707107,7,13,85,60,1017.1,1013.4,2,6,18.2,21.3,8.08676,2.56652,3.1,-3.7,1
-0.897743,0.440519,12.4,24.3,0,1.6,10,-1.83697e-16,-1,22,-0.707107,-0.707107,-0.707107,-0.707107,9,6,63,31,1015.5,1011.8,0,1,18.2,23.9,18.1684,7.16411,5.7,-3.7,0
-0.905193,0.425,12.7,23.4,0.2,2,7.9,-0.382683,-0.92388,41,0.92388,-0.382683,-1.83697e-16,-1,7,22,73,43,1013.7,1009.4,4,1,19.9,23,13.2621,4.98871,3.1,-4.3,0
-0.912375,0.409356,8.6,22,1.2,4.4,10,-1.83697e-16,-1,26,0.707107,-0.707107,-1.83697e-16,-1,9,13,46,39,1015.9,1012.8,1,1,18.5,21.5,14.5458,11.8424,3,-3.1,1
-0.919286,0.39359,7.7,21.6,0,4,9.9,-1.83697e-16,-1,39,-1.83697e-16,-1,-1.83697e-16,-1,7,17,54,36,1018,1014,1,1,17.4,21.4,15.6956,9.40789,4,-4,0
-0.925925,0.377708,8.2,20.4,0,5.4,9.7,-1.83697e-16,-1,43,-1.83697e-16,-1,-0.382683,-0.92388,13,19,47,35,1019,1015.5,3,3,15.6,19.7,15.8973,11.2754,4.1,-3.5,0
-0.932289,0.361714,7.6,16.5,0,5,10,-1.83697e-16,-1,35,-0.382683,-0.92388,0.382683,-0.92388,17,13,49,30,1021.8,1018.9,0,0,10.7,16.2,17.5966,10.2785,5.5,-2.9,0
-0.938377,0.345612,5.5,19.9,0,2.4,9.9,-0.707107,-0.707107,20,-0.707107,-0.707107,-0.92388,0.382683,7,6,56,42,1024.1,1020.4,0,1,10.7,19.2,13.2287,8.41972,8.5,-3.7,0
-0.944188,0.329408,7.8,22,0,2,9.8,0.707107,-0.707107,17,-0.707107,-0.707107,0.707107,-0.707107,7,7,70,46,1021.7,1017.2,1,1,13.1,21.9,12.1514,5.34865,8.8,-4.5,0
-0.949718,0.313107,8.6,24.1,0,2.4,9.5,0.92388,-0.382683,20,-0.707107,-0.707107,0.707107,-0.707107,6,9,73,39,1018.7,1014,1,4,13.6,23.3,14.7427,4.74993,9.7,-4.7,0
-0.959933,0.280231,9.6,22.4,0.4,0.6,9.8,-0.382683,-0.92388,24,-0.92388,-0.382683,-0.707107,-0.707107,7,6,69,35,1017.8,1015.9,0,1,15.5,22.2,16.1979,5.66535,6.7,-1.9,0
-0.964614,0.263665,8.9,22.3,0,2.2,9.8,-1.83697e-16,-1,20,-0.707107,-0.707107,0.707107,0.707107,9,6,66,40,1022.6,1020,1,1,14,22.2,14.2506,6.25326,8.2,-2.6,0
-0.96901,0.247022,12,21.1,0,2.4,4.9,-0.92388,-0.382683,22,-0.382683,-0.92388,-0.92388,0.382683,9,9,70,60,1022.3,1020.2,2,7,16.2,19.4,7.97037,5.48024,3.2,-2.1,0
-0.973118,0.230306,12.9,22.8,0,1.9,8.7,-0.382683,0.92388,28,-0.92388,-0.382683,-0.382683,0.92388,9,11,72,59,1021.8,1019.1,1,3,16.8,20.3,8.28098,5.07971,3.5,-2.7,0
-0.976938,0.213521,13.5,22.1,0,2.6,8.3,0.382683,0.92388,30,-0.92388,-0.382683,-0.382683,0.92388,9,11,75,59,1021.7,1019.8,4,4,17.8,20.9,8.31892,4.49434,3.1,-1.9,0
-0.980469,0.196673,14.7,20,0.4,2.8,0,-0.382683,0.92388,31,-0.382683,-0.92388,0.92388,0.382683,4,4,90,89,1022.1,1019.3,8,8,16.9,18.9,1.85563,1.65289,2,-2.8,0
-0.983709,0.179767,16.8,19.8,24.4,0.2,0,-0.92388,-0.382683,31,-0.92388,-0.382683,6.12323e-17,1,6,6,95,92,1019.3,1016.6,8,8,18.5,18.6,1.32737,0.81754,0.1,-2.7,1
-0.986658,0.162807,14.8,23.1,31.2,0.2,7.1,-0.382683,-0.92388,52,-0.382683,-0.92388,-0.92388,-0.382683,13,11,72,59,1017.2,1014.3,3,2,17.9,22.7,8.43324,5.12327,4.8,-2.9,1
-0.989314,0.145799,11.3,23.2,0,2.2,5.2,-0.707107,0.707107,15,-0.707107,-0.707107,0.707107,-0.707107,6,6,95,51,1019.2,1015.2,6,8,13.5,22,10.6107,0.785991,8.5,-4,0
-0.991677,0.128748,10.9,19.3,0.2,1.4,1,-1.83697e-16,-1,13,-0.707107,-0.707107,0.382683,0.92388,7,6,91,70,1018.4,1014.5,7,7,12.7,19.1,5.60477,1.43224,6.4,-3.9,0
-0.993747,0.111659,12.7,19.8,0,0.8,0.2,0.382683,-0.92388,20,-0.92388,-0.382683,1,0,6,6,89,76,1013.9,1010.9,8,8,15.8,16.7,4.25433,1.81122,0.9,-3,0
-0.995521,0.0945367,13.7,20.3,14.8,0.4,4.7,-0.382683,-0.92388,31,-0.707107,-0.707107,-1.83697e-16,-1,7,15,90,59,1006.6,1002.6,7,3,14.6,19.8,8.24942,1.62326,5.2,-4,1
-0.997001,0.0773865,8.8,20.4,0,2.2,8.4,0.707107,-0.707107,24,-0.382683,-0.92388,0.382683,-0.92388,7,9,67,54,1008.8,1006.8,1,5,17.4,19.2,9.53864,6.19444,1.8,-2,0
-0.998186,0.0602133,8.2,21.4,0,3.2,9,-1.83697e-16,-1,24,-0.707107,-0.707107,-0.707107,-0.707107,11,9,57,38,1014.9,1013.2,0,1,14.8,20.6,14.8234,8.43854,5.8,-1.7,0
-0.999963,0.008607,12.5,23.2,0,1.6,8.9,-1.83697e-16,-1,43,6.12323e-17,1,-1.83697e-16,-1,2,22,66,21,1012.2,1010.1,2,1,19.4,22.3,23.388,6.52097,2.9,-2.1,0
-0.999963,-0.008607,12.7,20.8,0,7,9.7,-1.83697e-16,-1,54,-1.83697e-16,-1,-1.83697e-16,-1,17,26,44,34,1011.3,1006.4,1,1,17.1,20.2,16.3699,12.3545,3.1,-4.9,0
-0.999667,-0.0258184,10.6,19.1,0,8,9.9,-1.83697e-16,-1,44,-1.83697e-16,-1,-1.83697e-16,-1,17,24,50,34,1015.1,1013,0,1,13,18.4,16.1493,10.1814,5.4,-2.1,0
-0.999074,-0.0430222,7.4,18.3,0,5.2,6.6,-1.83697e-16,-1,26,-0.707107,-0.707107,-0.707107,-0.707107,13,9,56,43,1017.7,1015.3,7,7,12.5,17.4,12.7124,8.54009,4.9,-2.4,0
-0.998186,-0.0602133,7.2,20.6,0,1.4,7.2,0.382683,0.92388,24,-0.707107,-0.707107,-0.382683,0.92388,7,11,69,57,1021.3,1018.5,5,6,12.4,19,8.71676,5.52899,6.6,-2.8,0
-0.997001,-0.0773865,11.6,16.4,0,1.4,0,-0.92388,-0.382683,17,-0.92388,-0.382683,-0.92388,-0.382683,2,4,83,87,1019.9,1018.2,8,8,13.8,16.1,2.16656,2.83862,2.3,-1.7,0
-0.995521,-0.0945367,11.9,19.1,3.4,2.8,2.9,-0.382683,0.92388,43,-0.92388,-0.382683,-0.707107,0.707107,9,15,68,52,1023.1,1021.6,7,7,15.5,18.2,10.023,5.88306,2.7,-1.5,1
-0.993747,-0.111659,11.1,20.7,0,1.8,9.3,-1,1.22465e-16,41,-0.707107,-0.707107,-0.92388,0.382683,9,15,69,47,1023.1,1020.2,2,2,15.2,19.9,11.6527,5.65208,4.7,-2.9,0
-0.991677,-0.128748,13,20.4,0,2.6,8.1,-0.92388,0.382683,37,-0.92388,-0.382683,-0.92388,0.382683,11,15,62,51,1020.6,1017.7,4,6,16.5,19.7,10.4273,7.30837,3.2,-2.9,0
-0.989314,-0.145799,11.2,21.7,0,3.2,8.2,-0.92388,0.382683,31,-0.707107,-0.707107,-1,1.22465e-16,11,9,66,51,1019.3,1016.6,1,3,15.6,19.9,10.4432,6.33201,4.3,-2.7,0
-0.986658,-0.162807,8.9,22.5,0,2.4,9.9,1,0,17,-0.707107,-0.707107,0.707107,-0.707107,7,6,77,44,1018.7,1014.3,0,1,13.5,22.3,12.8512,3.95434,8.8,-4.4,0
-0.983709,-0.179767,7.9,25.5,0,2.6,10,-1.83697e-16,-1,26,-1,1.22465e-16,0.382683,-0.92388,2,13,73,35,1014.1,1008.7,0,1,15.1,25,16.5377,4.80627,9.9,-5.4,0
-0.980469,-0.196673,11.3,19.4,0,3,6.8,0.382683,-0.92388,30,-0.382683,-0.92388,0.707107,-0.707107,7,11,55,55,1011.9,1009,5,3,17.2,19.2,9.26484,9.1237,2,-2.9,0
-0.976938,-0.213521,6.2,19.7,0,2.6,7.2,-1.83697e-16,-1,30,-0.382683,-0.92388,0.707107,-0.707107,4,9,63,32,1013.5,1010.4,0,2,13.2,18.7,17.0352,6.89066,5.5,-3.1,0
-0.973118,-0.230306,10.9,17.1,0,1.6,8.8,-1.83697e-16,-1,39,-1.83697e-16,-1,0.382683,-0.92388,13,22,61,50,1014,1011.1,1,1,13.6,15.9,10.4134,7.38081,2.3,-2.9,0
-0.96901,-0.247022,8.2,19.9,0,6.2,10,-1.83697e-16,-1,33,-0.382683,-0.92388,-0.92388,-0.382683,15,7,57,40,1017,1015.8,1,1,12.8,18.8,13.8902,8.30759,6,-1.2,0
-0.964614,-0.263665,8.6,21.7,0,4,9,0.92388,-0.382683,19,-0.707107,-0.707107,6.12323e-17,1,9,11,66,50,1023.3,1020.1,1,3,13.6,20,10.7457,6.23364,6.4,-3.2,0
-0.959933,-0.280231,11,22.5,0,1.6,9.2,0.382683,-0.92388,22,-0.92388,-0.382683,1,0,2,7,72,53,1023.7,1020.2,1,3,16.8,21.5,9.99009,5.07971,4.7,-3.5,0
-0.954967,-0.296713,8.1,22.9,0,1.8,9.6,0.92388,0.382683,19,-1,1.22465e-16,0.707107,0.707107,2,9,58,48,1027.4,1023.8,1,1,14.3,21.6,11.4889,8.15405,7.3,-3.6,0
-0.949718,-0.313107,10,23.5,0,2.8,9.2,-1.83697e-16,-1,46,-0.707107,-0.707107,0.382683,0.92388,9,11,81,52,1027,1021.3,1,1,14.2,21.9,10.309,3.21561,7.7,-5.7,0
-0.944188,-0.329408,10.6,24.4,0,2.6,9.1,0.92388,-0.382683,48,-1.83697e-16,-1,0.707107,-0.707107,4,9,62,43,1021.7,1016.3,1,6,18.4,24.1,13.3714,7.41644,5.7,-5.4,0
-0.938377,-0.345612,14.7,25.8,0,4,6.4,-0.382683,-0.92388,31,1,0,-1.83697e-16,-1,6,15,60,42,1015.9,1012.7,4,1,19.8,25.2,13.8372,7.99481,5.4,-3.2,0
-0.932289,-0.361714,9.9,21.7,0,4,9.6,-0.92388,0.382683,24,-0.707107,-0.707107,-0.707107,0.707107,9,9,46,34,1022.2,1020.9,1,2,15.2,19.9,16.333,11.5462,4.7,-1.3,0
-0.925925,-0.377708,10.6,20.9,0,3.4,8.9,-1,1.22465e-16,28,-0.707107,-0.707107,-0.382683,0.92388,7,17,69,53,1025.4,1022.8,3,2,14.2,19,9.80195,5.60797,4.8,-2.6,0
-0.919286,-0.39359,11.5,21.7,0,3,9.2,0.92388,0.382683,22,-0.382683,-0.92388,0.92388,0.382683,9,9,77,55,1023,1018.4,6,6,14.8,20.3,9.3429,3.99505,5.5,-4.6,0
-0.912375,-0.409356,11.6,23.1,0.2,3.2,9.9,-1.83697e-16,-1,39,0.707107,-0.707107,-1.83697e-16,-1,6,15,66,30,1017,1014.6,1,0,19,23.1,18.5311,6.50096,4.1,-2.4,0
-0.905193,-0.425,9.7,22.2,0,5.2,10.1,-0.382683,-0.92388,19,-0.707107,-0.707107,-1.83697e-16,-1,9,7,54,32,1023,1020.3,1,1,15.4,21.9,17.4486,9.26363,6.5,-2.7,0
-0.897743,-0.440519,9,22,0,2.4,10,-1.83697e-16,-1,20,-0.707107,-0.707107,-1.83697e-16,-1,9,11,65,35,1024.9,1022.1,1,1,13.8,21.3,16.0894,6.46695,7.5,-2.8,0
-0.890028,-0.455907,8.3,21.8,0,3,9.6,0.707107,0.707107,19,-0.707107,-0.707107,0.707107,0.707107,9,9,65,45,1025.2,1021.3,1,1,13.7,20.3,12.3291,6.46188,6.6,-3.9,0
-0.882048,-0.47116,8.3,21.3,0,3,10.2,-1.83697e-16,-1,28,-0.707107,-0.707107,0.382683,-0.92388,7,7,61,30,1022.7,1019.2,0,0,14.7,21,18.2443,7.44461,6.3,-3.5,0
-0.873807,-0.486273,8.4,22.5,0,3.2,9.8,-1.83697e-16,-1,19,-0.707107,-0.707107,0.382683,0.92388,9,11,60,52,1025.4,1022.3,1,1,13.7,19.3,10.1076,7.62612,5.6,-3.1,0
-0.865307,-0.501242,8.8,23,0,5.4,10,-0.92388,-0.382683,20,-0.707107,-0.707107,0.92388,0.382683,9,9,69,42,1027.2,1024.1,1,1,14.4,21.8,13.4908,5.61678,7.4,-3.1,0
-0.856551,-0.516062,9.4,24.3,0,3.2,9.1,0.382683,-0.92388,24,-0.92388,-0.382683,0.382683,-0.92388,6,11,73,36,1024.8,1020.1,0,0,15,24.1,16.0143,4.8025,9.1,-4.7,0
-0.847541,-0.53073,9.1,22.8,0,3,9.8,0.707107,0.707107,22,-0.707107,-0.707107,0.707107,0.707107,7,11,66,52,1023.4,1019.3,5,7,15.5,20.9,10.2313,6.32707,5.4,-4.1,0
-0.83828,-0.54524,10.8,23.4,0,2.8,9.8,0.382683,0.92388,22,-0.707107,-0.707107,0.382683,0.92388,9,13,69,46,1021.5,1018.8,6,1,16.3,22,12.1605,5.7008,5.7,-2.7,0
-0.82877,-0.559589,11.3,22.5,0,2.8,10.1,-0.382683,0.92388,26,-0.707107,-0.707107,0.382683,0.92388,9,13,72,49,1023.6,1020,1,1,15.9,21.5,11.1717,5.0442,5.6,-3.6,0
-0.819015,-0.573772,10.4,23.7,0,3.6,10,0.382683,0.92388,19,-0.707107,-0.707107,0.92388,0.382683,7,9,73,50,1021.6,1016.6,1,1,15.9,22.8,10.9755,4.83644,6.9,-5,0
-0.809017,-0.587785,10.5,22.7,0,2.8,10,6.12323e-17,1,28,-0.707107,-0.707107,6.12323e-17,1,9,15,69,47,1019.7,1016.7,1,1,16.4,20.5,11.7058,5.70524,4.1,-3,0
-0.798779,-0.601624,8.2,22,0,5,9.8,0.707107,0.707107,19,-0.707107,-0.707107,0.707107,0.707107,11,9,59,43,1021.3,1017.6,1,1,14.3,21.1,13.0744,7.90619,6.8,-3.7,0
-0.788305,-0.615285,9.3,22.5,0,2.6,10.1,0.382683,0.92388,22,-0.92388,-0.382683,0.382683,0.92388,6,13,71,48,1022.9,1019.7,4,1,15.1,21.1,11.4456,5.22175,6,-3.2,0
-0.777597,-0.628763,9.5,23,0,2.4,10.1,0.707107,0.707107,24,-0.707107,-0.707107,0.707107,0.707107,6,13,70,40,1022.2,1017.8,1,1,16.2,21.9,14.2186,5.48024,5.7,-4.4,0
-0.766659,-0.642055,11.7,23.5,0,3.6,6.9,6.12323e-17,1,56,-0.92388,-0.382683,0.707107,0.707107,6,13,75,62,1018.7,1013.3,7,4,16.8,22.1,7.6291,4.45953,5.3,-5.4,0
-0.755493,-0.655156,10.6,26.8,2.8,3,10,0.707107,0.707107,19,-0.382683,0.92388,0.92388,0.382683,2,9,67,51,1016.4,1012.1,1,1,19.5,25.3,10.8764,6.29558,5.8,-4.3,1
-0.744104,-0.668064,12.1,26.4,0,2.8,9.5,-1.83697e-16,-1,30,-0.707107,-0.707107,-0.92388,-0.382683,7,7,53,22,1018.1,1014.8,1,0,18.6,26.4,23.4427,9.77201,7.8,-3.3,0
-0.732494,-0.680773,10.8,23.4,0,4,10.5,0.92388,0.382683,20,-0.92388,-0.382683,0.707107,0.707107,7,11,68,48,1021.6,1018,1,1,16.5,22.6,11.5757,5.92908,6.1,-3.6,0
-0.720667,-0.693281,10.2,25.4,0,4,10.8,0.92388,0.382683,24,-1,1.22465e-16,0.92388,0.382683,4,15,68,51,1022.2,1017.4,0,0,16.6,23,10.6909,5.93369,6.4,-4.8,0
-0.708627,-0.705584,11.2,27.8,0,4.6,10.4,-1.83697e-16,-1,41,-0.707107,-0.707107,0.382683,0.92388,7,9,69,52,1019,1014.6,0,1,18.5,26.1,10.6385,5.79886,7.6,-4.4,0
-0.696376,-0.717677,13.3,23.4,0.2,5,10.6,6.12323e-17,1,31,-0.92388,-0.382683,-0.382683,0.92388,7,17,50,32,1024.9,1023.5,1,1,19.2,21.7,17.4226,10.6805,2.5,-1.4,0
-0.683919,-0.729558,10.9,23.4,0,5.2,10.5,-0.707107,0.707107,24,-0.707107,-0.707107,6.12323e-17,1,9,7,58,43,1027.9,1023.4,1,1,17.1,20.6,13.0252,8.33327,3.5,-4.5,0
-0.67126,-0.741222,10.7,22.7,0,3.4,9.4,6.12323e-17,1,22,-0.707107,-0.707107,0.92388,0.382683,7,7,68,41,1023,1017.8,1,6,17.5,22.3,13.8975,5.97527,4.8,-5.2,0
-0.645348,-0.763889,14.5,28.1,0,4.6,8.9,6.12323e-17,1,48,0.707107,-0.707107,0.382683,0.92388,2,13,62,50,1014.7,1010.5,1,1,21.2,26.1,11.2493,7.5771,4.9,-4.2,0
-0.632103,-0.774884,14.2,28.3,0,5.6,10.5,0.382683,0.92388,24,-0.92388,-0.382683,0.707107,0.707107,4,15,70,54,1015.7,1011.4,0,1,21.4,25.4,9.99565,5.7045,4,-4.3,0
-0.605056,-0.796183,17.6,33.4,0,5.8,10.8,-1.83697e-16,-1,39,0.382683,-0.92388,0.382683,-0.92388,15,17,29,23,1011.8,1008.3,0,1,29.2,33.1,23.9337,19.8808,3.9,-3.5,0
-0.591261,-0.80648,18,30,0,7.2,10.2,-1.83697e-16,-1,37,-1.83697e-16,-1,-1.83697e-16,-1,11,17,21,8,1016.8,1013.6,1,3,23.6,29.5,37.7256,23.6119,5.9,-3.2,0
-0.577292,-0.816538,10.8,26.5,0,5.6,9.1,6.12323e-17,1,22,-0.382683,-0.92388,0.382683,0.92388,9,11,39,36,1020.1,1016.3,6,3,17.5,25.1,16.1331,14.1125,7.6,-3.8,0
-0.563151,-0.826354,15.8,29.3,0,2.8,9.6,0.92388,-0.382683,28,-0.382683,-0.92388,0.92388,0.382683,7,11,62,57,1018.8,1013.7,1,1,21.6,26,9.19013,7.60019,4.4,-5.1,0
-0.548843,-0.835925,19.2,27.1,0,3.8,9.2,0.92388,0.382683,35,0.92388,-0.382683,0.707107,0.707107,7,17,79,65,1016.8,1010.1,4,1,22,25.2,7.05828,3.81588,3.2,-6.7,0
-0.534373,-0.845249,18,29.2,0,5.8,8.4,-0.382683,-0.92388,35,-0.382683,-0.92388,-1.83697e-16,-1,15,17,40,26,1014.2,1011.9,6,4,25.3,27.8,21.2775,14.5831,2.5,-2.3,0
-0.519744,-0.854322,12.7,22.2,1,9.2,2.8,-1.83697e-16,-1,30,-0.382683,-0.92388,-0.382683,-0.92388,11,13,70,38,1019.6,1016.4,8,5,14.1,20.3,14.79,5.39093,6.2,-3.2,0
-0.504961,-0.863142,8.5,23.2,0.2,2.6,10.6,0.382683,0.92388,26,-0.92388,-0.382683,0.382683,0.92388,7,13,45,47,1022.3,1019.6,0,1,17.1,21.8,11.8213,12.0323,4.7,-2.7,0
-0.490029,-0.871706,11.8,23.6,0,2.4,10.6,6.12323e-17,1,26,-0.92388,-0.382683,0.707107,0.707107,6,13,64,50,1024.4,1021.7,1,1,18.8,21.7,10.885,6.95861,2.9,-2.7,0
-0.474951,-0.880012,11.6,23.9,0,5.2,9.9,0.707107,0.707107,28,-1.83697e-16,-1,0.382683,0.92388,7,15,61,49,1024.4,1020.6,5,2,18.7,21.6,11.1801,7.67886,2.9,-3.8,0
-0.459733,-0.888057,13.7,24.5,0,4.6,6.7,0.92388,0.382683,33,-0.707107,-0.707107,0.707107,0.707107,6,15,68,62,1020.5,1015.7,7,7,20.2,22.5,7.65226,6.10087,2.3,-4.8,0
-0.444378,-0.895839,16.1,27.3,7.8,4.6,8.2,-0.382683,0.92388,35,0.382683,-0.92388,-1.83697e-16,-1,11,15,85,37,1015.3,1011.6,6,3,17.3,26.6,15.9009,2.54859,9.3,-3.7,1
-0.428892,-0.903356,14,25.2,0,5,10.5,0.382683,0.92388,26,-0.92388,-0.382683,0.382683,0.92388,7,15,65,56,1018.6,1015.1,1,2,20.4,23.1,9.26564,6.80623,2.7,-3.5,0
-0.413279,-0.910605,15.5,25.1,0,6.2,3.4,-1.83697e-16,-1,39,1,0,0.92388,0.382683,13,15,64,66,1013.8,1010,3,6,23.4,23.9,6.74825,7.20693,0.5,-3.8,0
-0.397543,-0.917584,16.2,27.3,15.2,3.6,9.1,-1.83697e-16,-1,33,-1.83697e-16,-1,-0.707107,-0.707107,9,11,63,20,1011.1,1007.9,1,2,21.5,27,24.8874,7.34743,5.5,-3.2,1
-0.381689,-0.924291,11.6,25.5,0,4,11.2,-0.382683,-0.92388,35,-1.83697e-16,-1,-1.83697e-16,-1,9,15,46,25,1015.3,1012.1,0,1,20,24.7,21.3594,11.9783,4.7,-3.2,0
